Time,P3,F3,C3,Cz,T7,P4,F4,C4,T8
0.466,-41.17165493,921.9077699,244.0297175,255.1763251,603.7583278,887.6479776,565.9659348,-18.84203717,263.3264949
0.468,-42.69167447,919.4490296,246.309991,257.2773993,605.5464137,885.3681009,561.9649582,-17.16564557,267.1262995
0.47,-45.68679165,913.9058167,245.3934871,257.4785712,604.8535426,883.5129068,563.9317551,-19.28905866,271.0379206
0.472,-46.20095181,914.039972,243.806573,257.7910712,602.461941,881.769468,564.5128098,-22.30657575,265.4499079
0.474,-44.34548306,917.9067933,244.1864558,255.8018133,599.4890406,881.8141763,565.4737473,-23.46886823,259.6608454
0.476,-43.22829556,917.5715882,244.1864558,254.8184149,600.4949,882.3506143,566.0772629,-23.29003522,260.9125544
0.478,-44.18923306,915.9175355,242.3983699,253.7007391,599.6902125,880.1377847,563.1719895,-25.25695416,260.3090388
0.48,-41.73073697,918.5549867,243.0018855,252.8066962,598.1479762,880.6742227,561.1153489,-26.68749616,252.2847468
0.482,-41.19411587,918.1526429,244.3427058,254.3042547,600.6067164,881.0541971,559.2598801,-24.40758893,254.1623103
0.484,-40.36696743,916.185724,245.3710261,256.3384344,604.250027,881.1212747,567.5528489,-21.63598248,261.337237
0.486,-40.76931118,914.1516663,247.5389949,255.6006415,602.7300074,880.7859781,576.1358567,-21.94890973,261.0913874
0.488,-42.26686978,912.6541078,246.8461238,254.3491766,601.7912867,878.7966897,572.492302,-21.72539899,258.2749812
0.49,-43.36208462,915.8280579,243.4711238,255.4443915,602.640652,879.6013467,568.8712082,-19.08788678,260.0185115
0.492,-44.23415493,916.2527406,244.5438777,258.3726141,604.1828883,880.4730508,570.7491379,-14.88579938,267.573321
0.494,-43.63063931,912.3412415,247.9637996,259.6909735,605.3005641,882.6635415,576.6495286,-11.95769879,271.9989802
0.496,-40.79177212,916.7892396,248.7015925,260.1826727,605.859402,886.1280496,580.7178879,-8.269649477,276.1117732
0.498,-39.04811978,921.6842591,248.1649715,258.0596258,603.7805445,886.7539041,580.6729661,-8.202632875,275.4859187
0.5,-35.80739712,922.2206361,253.216241,258.4839422,603.8476832,886.7539041,578.3712082,-11.44359967,268.6238581
0.502,-34.48854947,927.6968324,250.3109675,260.7417547,607.1557887,886.7315652,578.8174973,-11.98003766,266.6346003
0.504,-39.74147915,948.1263978,241.1019832,259.9370672,610.3967555,885.5469033,579.4434739,-11.04125592,272.6024958
0.506,-41.05983853,929.3062074,248.2098933,258.9536688,609.1003688,881.8141763,575.2637864,-10.92950055,273.9435603
0.508,-40.63552212,921.5054261,252.9481746,261.7026922,610.5085719,881.0765664,570.0557786,-10.77306745,272.401324
0.51,-42.91530728,927.7863099,253.5072566,263.2002508,612.0283473,879.5790078,568.5587082,-8.873165102,275.5752741
0.512,-44.81520962,934.9164369,251.0038386,261.233454,610.5085719,881.4118325,567.351677,-4.112239809,275.2624079
0.514,-44.03298306,931.6531312,250.8920222,259.624079,611.1343043,882.5964944,568.5137864,-1.631221742,276.7376277
0.516,-40.12136197,926.0875794,254.2001277,260.495661,615.7165797,880.9201028,578.5049973,-9.342525453,281.3196589
0.518,-37.93093228,921.348932,256.1444636,260.7861883,617.8845485,881.9259317,580.0030442,-8.224971742,281.4984919
0.52,-36.70144009,920.9242494,257.2172175,260.0713446,619.1587184,882.8870523,577.3428879,-8.873165102,282.1020075
0.522,-33.95192837,914.5316712,258.1561824,261.5239813,619.1809352,883.5129068,577.7003098,-9.923702211,279.5092341
0.524,-33.50515103,907.1779115,260.2797175,261.7251532,620.6115992,881.2106607,579.3995286,-10.12487409,281.2079646
0.526,-34.60036587,917.5044496,261.3075496,261.9712469,619.7397731,879.1319558,579.3770676,-12.1141319,280.0902888
0.528,-35.11452603,932.2343079,259.4301082,260.8980047,617.3034938,878.9084451,576.7169114,-11.98003766,275.3070857
0.53,-38.22145962,933.3295228,255.3173152,257.2549383,614.8672145,879.199003,575.6436692,-12.98589704,273.2730281
0.532,-39.51784634,931.6084535,253.954034,256.5840399,613.7495387,879.9366128,576.4932786,-14.03643414,273.1836726
0.534,-36.25417447,930.8484437,255.8988582,257.7690985,613.6824,879.646055,578.1475754,-13.90227887,274.7705866
0.536,-35.85183072,930.0660951,256.5468074,259.0654852,615.6047633,878.573179,577.476677,-14.23754498,276.134112
0.538,-35.82985806,929.2391908,256.2338191,259.3560126,616.4988063,879.2437112,576.4258957,-12.78472516,276.0222956
0.54,-32.00759243,932.7260072,257.8431941,258.9087469,618.5327418,881.322416,577.2979661,-13.36584088,272.5131404
0.542,-28.49831509,936.0117738,260.6371394,259.8252508,619.8291285,884.1611001,579.7120286,-12.98589704,271.9096247
0.544,-29.43727993,935.0282533,259.9891902,258.9981024,617.5046656,883.6023233,580.0469895,-14.19286725,269.0485408
0.546,-31.73952603,934.1342103,258.7147761,257.0313055,612.3413356,883.5352456,580.5167161,-13.0082359,267.0816218
0.548,-33.57204556,934.1342103,258.6478816,258.2607977,609.6814235,883.8928811,581.2989426,-11.13067243,268.6015193
0.55,-36.09792447,933.3295228,258.6703425,259.6690008,610.5532496,884.1163919,580.0694504,-9.566036195,271.4178034
0.552,-38.04274868,933.7542054,259.2513972,260.7642157,614.576443,883.825834,585.4112473,-9.946041078,275.3294245
0.554,-38.19899868,931.2061097,257.888116,260.9429266,614.1072047,881.769468,588.3624192,-11.46593854,277.4751765
0.556,-35.96364712,930.5355775,258.6478816,262.0156805,612.4978297,882.4847085,583.757927,-10.21429059,277.2740046
0.558,-35.4719479,930.2672669,259.3856746,263.4688055,615.1352809,884.0270059,577.164177,-7.487361879,278.7939021
0.56,-33.63942837,933.9553773,261.1737605,262.3955633,619.5610621,882.842344,579.2647629,-7.241451234,274.6140925
0.562,-31.2922604,939.1185853,262.5595027,262.2617743,620.4104274,882.1047342,585.6348801,-10.10247418,269.9650447
0.564,-31.47097134,937.1963441,261.3524715,260.9873602,614.1294215,882.3729532,584.9874192,-11.62243268,268.0203425
0.566,-34.08620572,932.927179,260.0111629,261.8369696,610.2627223,880.3389566,580.0469895,-12.80706403,267.4392878
0.568,-37.01442837,929.1497132,257.8207332,259.9370672,606.9992945,875.5109842,574.8614426,-16.71862409,264.1311824
0.57,-39.85280728,928.4345033,257.150323,258.3052313,605.5910914,874.4604471,572.0225754,-18.39501569,263.3936335
0.572,-40.00954556,928.1886537,255.4291316,255.355036,604.071316,875.4662759,571.2403489,-19.28905866,260.4878718
0.574,-40.21071743,925.6628968,252.903741,253.7681219,605.0547145,875.9580056,571.5762864,-19.84783551,261.6501033
0.576,-39.67409634,923.3829896,251.6517879,254.2598212,606.5744899,875.1310098,570.3917161,-20.51842877,264.1088435
0.578,-36.65651822,921.7289369,254.5800105,257.7466376,606.8874781,876.2038858,570.6592942,-19.55730817,265.2263972
0.58,-34.30983853,927.9203431,256.6586238,261.3003485,608.5639918,878.7072732,571.8214036,-18.70794293,266.16524
0.582,-30.55446743,937.911554,258.4242488,263.2896063,612.9895289,881.6130044,572.7833176,-17.90325543,266.7910945
0.584,-29.88405728,947.366388,257.5526668,259.9815008,612.4753688,882.7529275,571.9112473,-18.8196983,262.767779
0.586,-32.85671353,944.7959535,257.0609675,258.5957587,611.8049586,880.8306863,571.4415207,-18.55144879,263.5053279
0.588,-36.29909634,931.4072816,254.6918269,258.9536688,609.9719508,878.0367105,570.8380051,-19.33379743,264.6452204
0.59,-39.71901822,920.633722,253.5966121,258.886286,607.1780055,875.5780313,572.7159348,-20.09374616,266.321612
0.592,-41.46218228,917.0127503,254.3339168,257.9478094,606.8652613,874.7063272,569.4083176,-19.69140241,267.4839656
0.594,-44.90456509,928.1438538,249.0814754,256.1372626,606.9768336,875.3321512,567.9776536,-18.41735455,270.3449275
0.596,-44.68093228,936.6375062,246.44378,255.4219305,607.1557887,877.6343972,568.3126145,-17.09856793,267.5063044
0.598,-38.19899868,918.4432923,255.540948,256.0479071,606.7087672,880.3612954,565.0049973,-12.02477643,259.0349909
0.6,-34.35427212,923.7406556,256.7929011,257.6348212,606.1052516,881.5459573,570.7715989,-20.00432965,260.621905
0.602,-32.43239712,925.4617249,257.9325496,256.7407782,604.4511988,881.7247598,570.726677,-20.42901227,262.0747859
0.604,-32.40993618,927.7191712,254.5575496,257.5898993,609.1450465,883.2670266,569.7657395,-16.2492027,266.0087458
0.606,-33.08034634,926.1992738,256.6586238,258.9312079,610.2849391,881.7024209,567.820427,-14.77404401,263.7064997
0.608,-36.47780728,923.5841615,256.1444636,258.3501532,610.5085719,878.9754922,563.8643723,-15.42223737,262.5442683
0.61,-40.56813931,923.6065003,253.797784,257.2100165,610.6872828,877.4332254,562.7921067,-15.10931012,264.4440486
0.612,-42.78102993,921.6842591,254.1552058,257.3218329,607.982693,877.0979593,567.0382004,-12.62823102,265.4945857
0.614,-42.95974087,910.5978333,252.5682918,258.1265204,604.3393824,875.801542,570.1680832,-12.67296979,265.0699031
0.616,-42.89284634,901.7688538,252.9930965,260.9429266,607.468777,876.785032,572.9620286,-11.3318443,269.9650447
0.618,-41.9538815,915.6045472,256.3456355,262.7979071,614.4648707,876.5391519,576.4044114,-10.68365094,274.8824031
0.62,-38.62380337,935.2741029,258.759698,262.7979071,620.3879664,876.248594,577.6104661,-11.10833356,278.2127253
0.622,-33.72878384,941.3984925,260.0560847,260.7192938,620.0527613,876.8967874,576.3819504,-12.94115827,274.9940974
0.624,-30.30886197,942.0690247,259.6986629,259.4898016,618.152859,876.9191263,576.8067551,-13.41057965,274.345904
0.626,-31.024194,939.1409242,258.6928035,256.8076727,613.9507106,875.3321512,574.0118332,-14.595211,269.6297175
0.628,-34.04177212,939.1409242,258.2011043,255.9136297,614.1518824,873.9016397,572.7383957,-14.34936139,269.0932185
0.63,-38.37770962,936.503473,255.8314754,257.120661,614.040066,872.3817422,573.1632004,-14.37170026,269.6520564
0.632,-39.227319,935.0505921,255.9657527,256.7183172,612.9001735,871.9123513,580.695427,-16.60686871,265.9192683
0.634,-37.64040493,933.7542054,256.2338191,257.5005438,616.4316676,872.0241067,579.1758957,-16.31628034,265.6287409
0.636,-36.41091275,932.5248353,255.4965144,258.5288641,616.2304957,871.4876687,569.9893723,-15.19872663,264.9805476
0.638,-34.89089322,932.39068,255.7421199,260.6074774,615.0012477,873.7675454,564.4903489,-13.18706891,264.4217097
0.64,-32.96852993,934.1118714,257.1278621,260.9873602,616.2529567,874.4604471,565.2061692,-14.05877301,265.3382136
0.642,-31.89577603,935.5199525,257.4857722,259.4898016,615.4258082,874.3933999,568.5137864,-15.55633161,264.913531
0.644,-31.71706509,934.9612367,257.0834285,258.5288641,616.3198512,873.6781289,571.5089036,-15.06457135,265.4722468
0.646,-32.83474087,934.1565492,259.0726863,259.6690008,618.2197535,873.2758157,571.3975754,-15.53399274,268.6015193
0.648,-34.84597134,932.6813294,259.5868465,261.0098212,616.3869899,871.264158,570.2569504,-14.37170026,270.1214167
0.65,-37.617944,935.1847474,259.5194636,262.3062079,616.1636012,869.8783242,565.8096848,-12.69530866,272.1331355
0.652,-38.5344479,944.7736146,258.3573543,262.9771063,617.8623317,870.2136209,564.2003098,-11.89062116,272.2671687
0.654,-36.43337368,947.6122376,259.2963191,262.999079,619.9856227,873.4322793,571.6202317,-13.47759625,270.0544001
0.656,-35.3156979,942.8066956,262.0902644,263.2002508,622.3550074,872.605253,578.2589036,-15.86925885,272.5578181
0.658,-32.92409634,938.6045472,265.4877254,265.1001532,622.7573512,871.7782266,577.5215989,-14.86339948,274.345904
0.66,-31.26979947,936.7716615,265.2865535,265.2568915,623.2937281,871.9570596,573.1407395,-14.77404401,275.1505915
0.662,-32.00759243,936.2799622,264.0570613,264.3179266,623.4949,871.264158,570.3692551,-14.86339948,274.0553767
0.664,-31.38161587,938.7162415,265.2416316,265.0332587,625.640652,870.7723977,568.2452317,-14.6846275,274.167071
0.666,-31.22536587,940.4821107,266.06878,265.9941962,626.9370387,871.0182779,567.4180832,-14.75164411,276.491656
0.668,-31.53835415,939.006891,265.4652644,267.827204,624.5229762,870.8618142,567.4180832,-13.29882428,278.3022029
0.67,-33.66140103,936.7269837,263.9008113,267.3355047,620.2314723,870.2583291,569.0948411,-11.1754112,277.8328425
0.672,-37.34938931,935.4976136,262.85003,266.8662665,619.6057399,869.74423,569.8321457,-10.41540143,277.8551814
0.674,-36.88015103,935.6541078,263.0961238,267.3130438,620.0974391,871.3759134,569.9219895,-9.208431215,278.7939021
0.676,-34.57790493,936.2128236,262.7831355,266.6426337,620.2539332,872.4487893,571.039177,-8.113216371,280.0679499
0.678,-32.56618618,936.4587953,263.2748347,266.4190008,622.8913844,872.8958108,571.5089036,-5.565120668,282.8172175
0.68,-31.91823697,936.1234681,263.1180965,265.4131415,622.6455348,873.6110818,571.2403489,-5.78863141,281.0067927
0.682,-31.20290493,934.8494203,262.4926082,264.8765204,620.0527613,875.0639322,567.9102707,-0.357112856,275.6870906
0.684,-29.77224087,933.5083558,265.2865535,265.7485907,621.7290309,874.8627908,569.117302,-1.407649965,275.6422908
0.686,-28.8781979,931.161432,267.9686824,266.1509344,623.9194606,871.5547158,571.2403489,-7.59911725,279.3080622
0.688,-32.36501431,931.317804,264.303155,263.8037665,622.1985133,867.419645,567.4854661,-7.308528871,277.4304988
0.69,-35.29323697,932.413141,261.2181941,261.7476141,619.7397731,864.3798196,566.4346848,-9.051998109,275.8658015
0.692,-36.65651822,930.0214173,260.8158504,263.1777899,619.9634059,863.955137,566.5245286,-9.722530336,277.0058161
0.694,-36.8132565,927.9651429,260.2347957,262.5747626,619.8291285,863.776304,565.1387864,-10.68365094,278.0340144
0.696,-34.5110104,928.479181,262.2914363,261.9712469,621.2373317,865.4974038,564.6690598,-10.34838483,277.6986872
0.698,-33.16970181,927.4733216,263.2299129,261.5908758,619.6504176,866.5255716,568.4913254,-11.80120465,273.7200495
0.7,-32.81227993,925.7299134,263.8558894,260.5850165,616.1411403,865.3409402,575.6436692,-15.19872663,270.791949
0.702,-32.07448697,917.4597718,258.915948,262.2393133,616.1411403,867.956083,574.3477707,-13.0082359,272.5131404
0.704,-30.3757565,913.8388001,259.7880183,263.5801337,616.4316676,869.3195474,567.5977707,-10.39306256,274.70357
0.706,-33.23708462,925.9087464,258.4467097,261.6357977,614.7329371,867.2408426,559.304802,-12.22588727,274.9047419
0.708,-35.04714322,935.788141,257.5975886,261.8594305,613.3471949,866.5926187,558.3663254,-11.10833356,275.0164363
0.71,-38.08718228,933.7765443,257.172784,261.7476141,611.0674098,864.1116006,556.3770676,-11.84594342,270.5237605
0.712,-37.7297604,933.0613343,258.9833308,261.3003485,613.3471949,863.8210122,555.2813645,-12.47179791,266.3887507
0.714,-36.008569,933.9106996,261.1512996,261.6582587,614.9787867,866.4808633,558.2989426,-10.66131207,270.7249324
0.716,-34.48854947,936.4364564,262.7157527,263.9155829,616.6106227,867.8443277,558.1426926,-9.163753481,273.1165339
0.718,-34.48854947,934.3800599,262.3807918,264.9883368,616.8786891,868.3360574,563.4171067,-9.543697328,274.3905818
0.72,-33.19216275,939.5879456,259.47503,263.9155829,616.3869899,870.8394754,571.9112473,-9.566036195,274.9047419
0.722,-32.29811978,948.7299134,255.6752254,261.6357977,613.4365504,871.889982,574.3253098,-9.610774965,275.1729304
0.724,-29.32546353,924.5900208,265.4203425,261.7700751,611.8049586,869.1407449,570.0108567,-10.97423932,274.9047419
0.726,-30.66628384,929.4403626,264.9061824,261.9263251,615.0459254,868.2913797,569.0499192,-10.70598981,277.1846491
0.728,-32.7453854,932.8825013,262.157159,262.3062079,613.4590113,866.6149881,568.3799973,-12.24828717,277.4975154
0.73,-35.29323697,931.7872865,260.5927058,262.1499579,613.6824,865.6091592,567.2618332,-12.15887067,277.564532
0.732,-35.96364712,929.6414124,261.9335261,262.999079,614.8222926,866.4808633,567.2169114,-10.63897321,278.9503962
0.734,-35.02517056,929.4403626,262.4701472,264.429743,617.437527,866.6373269,568.5362473,-9.655452699,282.1690241
0.736,-37.05886197,929.9990785,261.2181941,263.6475165,618.6220973,864.3351114,568.0001145,-10.5495567,284.4936091
0.738,-35.69558072,941.3314759,261.5087215,261.8145087,618.666775,864.0892312,567.4854661,-12.00237653,280.2914607
0.74,-33.4382565,943.0078675,262.5819636,261.4121649,620.27615,865.83267,565.6973801,-13.23174664,278.0786921
0.742,-32.16384243,935.1847474,263.5653621,263.0664618,619.6057399,865.4974038,564.8038254,-12.67296979,277.8998591
0.744,-28.81130337,931.6754701,267.700616,265.9273016,619.5161403,866.8608682,567.0382004,-9.476680727,279.4420954
0.746,-29.54860806,929.9767396,267.5214168,263.8037665,616.9458278,866.279722,562.7921067,-8.671993227,277.8998591
0.748,-31.91823697,927.5404603,265.7557918,262.8652899,612.7436793,865.3856485,559.8184739,-8.224971742,275.7987849
0.75,-33.52761197,926.3110902,263.6322566,264.452204,613.7942164,864.2904031,563.8643723,-10.30364606,275.5082575
0.752,-33.50515103,926.1992738,262.7157527,264.8096258,612.5200465,862.8151834,565.1837082,-13.92467877,274.4577204
0.754,-33.14724087,926.4451234,265.0404597,265.5249579,611.3354762,862.9940164,567.2169114,-13.47759625,276.3576228
0.756,-30.62185025,928.300348,268.8402644,266.8438055,617.1692164,864.4468667,569.6094895,-9.722530336,279.687945
0.758,-28.99001431,925.3722474,269.9579402,267.7603094,618.4880641,866.9502542,566.8819504,-0.424190492,279.687945
0.76,-28.7663815,927.3392884,267.9911433,268.2295477,618.3762477,865.3856485,566.5469895,-4.000484438,279.4644343
0.762,-29.74977993,930.8484437,265.6439754,265.5249579,618.3093531,863.1504495,567.8878098,-11.19775006,279.0397517
0.764,-30.04079556,930.2225892,264.8392879,264.4072821,616.5881617,862.9493081,565.5186692,-10.66131207,277.2740046
0.766,-30.84548306,928.0768372,264.0346004,263.3120672,613.704861,861.4740884,564.9600754,-11.98003766,275.4411189
0.768,-32.43239712,927.6744935,262.5145808,260.1382391,609.3462184,860.4905984,563.9542161,-15.26574323,269.0932185
0.77,-32.67800259,929.552057,262.85003,258.8643133,607.2451442,859.7976968,567.5977707,-17.25506207,264.5111872
0.772,-31.58278775,932.2119691,263.7889949,260.5630438,607.8261988,860.7588174,577.0518723,-16.56212995,267.3498103
0.774,-29.10183072,934.3353822,266.1132136,263.9605047,611.6260035,863.6645486,576.5382004,-11.66711041,274.345904
0.776,-28.92311978,934.1118714,266.9403621,264.5190985,613.9507106,864.580961,574.8165207,-8.068477602,280.3585993
0.778,-29.50417447,929.5073792,265.3309871,264.585993,614.4870875,864.0668924,572.5596848,-6.816768617,282.8172175
0.78,-29.28054165,917.1244447,264.638116,264.0049383,615.2470973,863.7986734,571.8663254,-7.666133852,281.6101863
0.782,-28.52077603,911.6483704,265.6439754,263.6699774,616.2751735,862.9940164,572.5147629,-8.783748598,280.8726374
0.784,-25.30202603,928.836847,269.2426082,263.6025946,618.2868922,864.7821328,572.1124192,-7.710872621,278.7045466
